emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Craving,49,7.122448979591836,4.285714285714286,6.0,8.122448979591837,2.4285714285714284,6.244897959183674,5.6938775510204085,2.204081632653061,5.3061224489795915,3.306122448979592,1.3061224489795917,7.938775510204081,5.857142857142857,7.3061224489795915
Disappointment,12,3.5,4.083333333333333,5.25,5.416666666666667,3.4166666666666665,4.083333333333333,4.333333333333333,3.8333333333333335,4.666666666666667,3.3333333333333335,5.0,6.916666666666667,3.0,3.5
Disgust,175,2.177142857142857,6.828571428571428,7.057142857142857,6.377142857142857,2.702857142857143,3.04,3.16,4.2057142857142855,3.7942857142857145,2.6342857142857143,6.434285714285714,2.84,2.0114285714285716,2.0628571428571427
Empathic-Pain,157,3.1082802547770703,6.86624203821656,7.407643312101911,6.388535031847134,3.872611464968153,2.9872611464968153,3.0764331210191083,5.210191082802548,3.464968152866242,3.1082802547770703,7.0,2.445859872611465,2.4394904458598727,2.394904458598726
Entrancement,31,6.0,5.258064516129032,7.064516129032258,6.290322580645161,3.096774193548387,5.0,5.064516129032258,2.838709677419355,5.0,3.5806451612903225,1.8709677419354838,6.774193548387097,5.064516129032258,6.741935483870968
Envy,0,,,,,,,,,,,,,,
Excitement,199,6.678391959798995,7.8542713567839195,7.723618090452261,6.36180904522613,4.9296482412060305,5.030150753768845,5.21608040201005,5.924623115577889,5.467336683417085,4.1206030150753765,3.4824120603015074,4.371859296482412,6.155778894472362,6.447236180904523
Fear,464,2.8405172413793105,7.950431034482759,7.946120689655173,5.474137931034483,3.752155172413793,2.7974137931034484,2.8663793103448274,5.732758620689655,4.073275862068965,3.1939655172413794,6.950431034482759,2.0344827586206895,2.726293103448276,2.663793103448276
Guilt,0,,,,,,,,,,,,,,
Horror,255,1.8745098039215686,7.956862745098039,7.968627450980392,6.043137254901961,3.235294117647059,2.462745098039216,2.5686274509803924,5.407843137254902,3.4274509803921567,2.7058823529411766,7.6,1.7882352941176471,1.7176470588235293,1.8274509803921568
Interest,1024,5.689453125,4.953125,6.333984375,6.8232421875,3.1279296875,5.35546875,5.2578125,3.4248046875,5.359375,3.5185546875,2.447265625,6.2802734375,5.2626953125,6.3486328125
Joy,397,7.01007556675063,5.221662468513854,6.1360201511335015,7.400503778337532,3.8287153652392947,5.659949622166247,5.579345088161209,3.1209068010075565,6.46095717884131,4.352644836272041,1.7128463476070528,7.327455919395466,6.755667506297229,7.775818639798489
Nostalgia,20,6.3,4.0,5.95,7.25,4.35,5.35,5.2,2.75,6.0,5.5,1.65,7.8,5.65,7.15
Pride,14,7.0,6.142857142857143,6.571428571428571,7.214285714285714,5.928571428571429,6.142857142857143,6.285714285714286,5.714285714285714,6.285714285714286,5.928571428571429,2.0714285714285716,7.071428571428571,7.285714285714286,7.714285714285714
Relief,31,6.0,6.064516129032258,7.032258064516129,6.516129032258065,5.225806451612903,4.161290322580645,4.129032258064516,5.387096774193548,5.290322580645161,3.935483870967742,5.032258064516129,4.161290322580645,6.129032258064516,5.290322580645161
Romance,84,7.261904761904762,5.678571428571429,6.309523809523809,7.130952380952381,5.5,5.142857142857143,5.178571428571429,2.7023809523809526,5.821428571428571,4.690476190476191,1.75,7.083333333333333,6.285714285714286,7.678571428571429
Sadness,61,3.459016393442623,5.491803278688525,6.901639344262295,6.524590163934426,4.0,2.8524590163934427,2.9672131147540983,4.540983606557377,3.081967213114754,3.3278688524590163,6.622950819672131,2.901639344262295,2.262295081967213,2.3114754098360657
Satisfaction,131,6.137404580152672,4.015267175572519,5.908396946564886,7.625954198473282,3.053435114503817,6.145038167938932,5.717557251908397,2.8702290076335877,5.396946564885496,3.5343511450381677,1.7251908396946565,7.419847328244275,5.259541984732825,6.885496183206107
Sexual-Desire,47,7.25531914893617,7.0638297872340425,6.914893617021277,6.851063829787234,4.957446808510638,4.914893617021277,5.1063829787234045,2.8297872340425534,5.276595744680851,4.25531914893617,1.8936170212765957,6.553191489361702,6.085106382978723,7.340425531914893
Surprise,408,4.732843137254902,6.803921568627451,7.181372549019608,5.551470588235294,3.3970588235294117,4.004901960784314,4.208333333333333,4.502450980392157,4.970588235294118,3.428921568627451,4.514705882352941,4.1911764705882355,4.629901960784314,4.91421568627451
Sympathy,128,4.4921875,5.4609375,6.6640625,6.265625,4.0078125,3.5234375,3.6171875,4.4765625,4.390625,3.5546875,5.5234375,3.671875,3.8515625,3.8203125
Triumph,37,7.351351351351352,7.4324324324324325,7.216216216216216,7.081081081081081,6.243243243243243,6.27027027027027,6.513513513513513,6.54054054054054,6.135135135135135,5.27027027027027,2.5675675675675675,6.243243243243243,7.4324324324324325,7.702702702702703
