emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Contempt,7,3.857142857142857,6.0,6.714285714285714,7.714285714285714,4.571428571428571,5.428571428571429,5.714285714285714,3.7142857142857144,3.142857142857143,5.428571428571429,5.571428571428571,5.428571428571429,3.2857142857142856,3.2857142857142856
Craving,44,7.4772727272727275,4.295454545454546,6.545454545454546,8.818181818181818,2.9318181818181817,7.659090909090909,6.954545454545454,2.1363636363636362,5.4772727272727275,4.340909090909091,1.2045454545454546,8.272727272727273,6.0,7.818181818181818
Disappointment,6,4.166666666666667,5.166666666666667,6.5,7.833333333333333,4.333333333333333,4.166666666666667,5.0,5.0,4.666666666666667,4.5,6.166666666666667,6.5,2.8333333333333335,3.1666666666666665
Disgust,131,2.946564885496183,6.633587786259542,7.519083969465649,7.870229007633588,2.9389312977099236,4.083969465648855,3.885496183206107,3.572519083969466,4.213740458015267,3.7786259541984735,4.809160305343512,4.244274809160306,3.0,2.5877862595419847
Empathic-Pain,231,3.1125541125541125,7.259740259740259,8.025974025974026,7.714285714285714,4.242424242424242,2.632034632034632,2.83982683982684,5.359307359307359,3.4415584415584415,4.354978354978355,7.489177489177489,2.484848484848485,2.6103896103896105,2.2467532467532467
Entrancement,42,5.857142857142857,5.285714285714286,7.214285714285714,7.285714285714286,3.5714285714285716,5.404761904761905,5.0476190476190474,3.119047619047619,5.0,3.9523809523809526,2.4523809523809526,6.4523809523809526,5.0476190476190474,6.404761904761905
Envy,0,,,,,,,,,,,,,,
Excitement,177,6.988700564971752,7.9209039548022595,8.056497175141242,7.7740112994350286,5.338983050847458,5.7740112994350286,5.694915254237288,6.107344632768362,5.836158192090395,5.333333333333333,2.977401129943503,4.9209039548022595,6.9491525423728815,7.27683615819209
Fear,283,3.060070671378092,8.151943462897526,8.484098939929329,7.5159010600706715,4.137809187279152,2.604240282685512,2.812720848056537,5.176678445229682,4.035335689045937,4.289752650176679,6.851590106007067,1.9469964664310955,3.1590106007067136,2.8975265017667846
Guilt,0,,,,,,,,,,,,,,
Horror,138,2.050724637681159,8.152173913043478,8.44927536231884,7.666666666666667,3.6739130434782608,2.1666666666666665,2.4057971014492754,4.572463768115942,3.0652173913043477,4.239130434782608,7.5,1.789855072463768,1.5072463768115942,1.4855072463768115
Interest,816,5.901960784313726,4.987745098039215,6.665441176470588,7.803921568627451,3.314950980392157,6.382352941176471,6.040441176470588,3.622549019607843,5.329656862745098,4.144607843137255,2.422794117647059,6.784313725490196,5.578431372549019,6.480392156862745
Joy,440,7.513636363636364,5.152272727272727,6.6454545454545455,8.302272727272728,4.163636363636364,6.7272727272727275,6.595454545454546,3.3636363636363638,6.55,5.318181818181818,1.540909090909091,7.8113636363636365,7.027272727272727,8.14090909090909
Nostalgia,130,6.8538461538461535,4.323076923076923,6.176923076923077,8.169230769230769,4.138461538461539,6.615384615384615,6.3076923076923075,3.023076923076923,6.015384615384615,6.153846153846154,1.9076923076923078,7.6461538461538465,6.269230769230769,7.453846153846154
Pride,27,7.555555555555555,5.814814814814815,6.888888888888889,8.222222222222221,6.37037037037037,6.777777777777778,6.666666666666667,6.074074074074074,6.148148148148148,7.222222222222222,1.6666666666666667,7.62962962962963,7.962962962962963,8.037037037037036
Relief,85,6.211764705882353,6.2823529411764705,7.564705882352941,7.964705882352941,5.129411764705883,4.91764705882353,4.8352941176470585,5.658823529411765,5.411764705882353,5.023529411764706,4.8,5.352941176470588,7.211764705882353,6.2823529411764705
Romance,97,7.412371134020619,5.072164948453608,6.494845360824742,8.154639175257731,5.938144329896907,5.463917525773196,5.257731958762887,2.783505154639175,5.690721649484536,5.391752577319588,1.6701030927835052,7.247422680412371,6.381443298969073,7.804123711340206
Sadness,77,3.8701298701298703,5.64935064935065,7.467532467532467,7.636363636363637,4.8441558441558445,2.4805194805194803,2.857142857142857,4.662337662337662,2.9740259740259742,5.1558441558441555,7.1688311688311686,3.3896103896103895,2.4545454545454546,2.5064935064935066
Satisfaction,123,6.479674796747967,4.097560975609756,6.146341463414634,8.398373983739837,3.2439024390243905,7.373983739837398,6.861788617886178,2.983739837398374,5.5528455284552845,4.186991869918699,1.6341463414634145,7.821138211382114,5.902439024390244,7.048780487804878
Sexual-Desire,47,7.1063829787234045,6.638297872340425,6.74468085106383,8.127659574468085,4.808510638297872,5.148936170212766,4.957446808510638,2.5319148936170213,5.531914893617022,4.872340425531915,1.5957446808510638,6.914893617021277,5.914893617021277,7.212765957446808
Surprise,318,5.009433962264151,6.69811320754717,7.553459119496855,7.477987421383648,3.257861635220126,4.4748427672955975,4.80503144654088,3.9245283018867925,5.19811320754717,4.022012578616352,4.383647798742138,5.0251572327044025,5.050314465408805,5.245283018867925
Sympathy,139,5.712230215827338,5.23021582733813,6.985611510791367,7.870503597122302,4.438848920863309,3.9424460431654675,4.316546762589928,4.755395683453237,4.83453237410072,4.669064748201439,5.2086330935251794,5.381294964028777,5.107913669064748,5.0647482014388485
Triumph,48,7.5,7.5,7.854166666666667,8.104166666666666,6.583333333333333,6.291666666666667,6.6875,7.25,6.458333333333333,6.395833333333333,3.2916666666666665,6.083333333333333,7.854166666666667,7.541666666666667
