emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Craving,14,7.357142857142857,5.142857142857143,6.285714285714286,6.928571428571429,3.357142857142857,4.357142857142857,3.7857142857142856,2.0714285714285716,4.571428571428571,4.214285714285714,1.9285714285714286,6.285714285714286,5.642857142857143,7.785714285714286
Disappointment,12,4.0,5.666666666666667,6.75,5.833333333333333,3.3333333333333335,3.25,3.5833333333333335,4.166666666666667,3.3333333333333335,5.083333333333333,5.333333333333333,4.083333333333333,2.6666666666666665,3.0
Disgust,72,4.055555555555555,6.555555555555555,7.291666666666667,6.069444444444445,2.861111111111111,3.4444444444444446,3.4027777777777777,3.5972222222222223,3.4305555555555554,4.472222222222222,3.375,3.1805555555555554,2.375,2.4027777777777777
Empathic-Pain,79,4.329113924050633,6.291139240506329,7.215189873417722,6.2405063291139244,4.3924050632911396,3.0632911392405062,3.0759493670886076,3.8987341772151898,3.5949367088607596,4.670886075949367,4.215189873417722,3.1392405063291138,2.4177215189873418,2.5569620253164556
Entrancement,6,7.0,5.666666666666667,7.166666666666667,6.166666666666667,4.333333333333333,5.0,4.5,2.8333333333333335,4.166666666666667,5.0,2.0,6.0,5.666666666666667,7.5
Envy,0,,,,,,,,,,,,,,
Excitement,450,7.057777777777778,7.2444444444444445,7.151111111111111,6.351111111111111,4.364444444444445,5.184444444444445,5.035555555555556,3.497777777777778,4.762222222222222,4.933333333333334,2.311111111111111,5.8244444444444445,6.0377777777777775,7.368888888888889
Fear,339,4.0294985250737465,7.761061946902655,7.227138643067847,5.997050147492625,3.327433628318584,2.7728613569321534,3.3864306784660765,3.9351032448377583,3.5929203539823007,4.705014749262537,4.407079646017699,2.2448377581120944,2.6371681415929205,2.5988200589970503
Guilt,1,5.0,6.0,7.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0
Horror,240,3.191666666666667,7.845833333333333,7.258333333333334,6.0625,3.2291666666666665,2.3833333333333333,3.058333333333333,3.8541666666666665,3.220833333333333,4.683333333333334,4.8625,1.8583333333333334,1.8666666666666667,2.033333333333333
Interest,899,6.32369299221357,5.515016685205784,6.830923248053392,6.436040044493882,4.076751946607342,4.911012235817575,4.625139043381535,2.993325917686318,4.761957730812013,4.654060066740823,2.1902113459399333,6.201334816462737,5.319243604004449,7.032258064516129
Joy,849,6.856301531213192,5.619552414605418,6.396937573616019,6.840989399293286,4.332155477031802,5.080094228504122,4.843345111896348,2.712603062426384,5.0400471142520615,4.976442873969376,1.9976442873969376,6.903415783274441,6.210836277974087,8.056537102473499
Nostalgia,35,6.457142857142857,4.571428571428571,6.257142857142857,6.6,4.371428571428571,4.914285714285715,4.542857142857143,2.657142857142857,4.571428571428571,5.428571428571429,2.057142857142857,6.571428571428571,5.285714285714286,7.085714285714285
Pride,117,6.880341880341881,6.358974358974359,6.829059829059829,6.880341880341881,5.196581196581197,5.769230769230769,5.504273504273504,3.948717948717949,5.119658119658119,5.384615384615385,2.393162393162393,6.504273504273504,6.170940170940171,7.769230769230769
Relief,96,6.5625,6.114583333333333,6.364583333333333,6.885416666666667,4.697916666666667,5.125,4.78125,3.2708333333333335,5.270833333333333,4.979166666666667,2.46875,6.708333333333333,6.197916666666667,7.15625
Romance,89,7.235955056179775,5.561797752808989,6.292134831460674,6.853932584269663,5.797752808988764,4.775280898876405,4.561797752808989,2.6741573033707864,4.898876404494382,5.550561797752809,1.9550561797752808,6.876404494382022,5.98876404494382,8.0561797752809
Sadness,85,4.411764705882353,5.4941176470588236,6.905882352941177,6.305882352941176,4.411764705882353,3.1411764705882352,3.1411764705882352,3.388235294117647,3.588235294117647,4.8,4.0,3.8,2.4235294117647057,2.5647058823529414
Satisfaction,201,6.587064676616915,4.7711442786069655,6.174129353233831,7.069651741293533,4.3681592039801,5.258706467661692,4.945273631840796,2.656716417910448,4.985074626865671,4.45771144278607,2.0248756218905473,6.925373134328358,5.701492537313433,7.7611940298507465
Sexual-Desire,25,7.12,7.0,7.04,5.92,5.0,4.68,4.72,2.88,3.84,5.48,2.0,5.48,5.2,7.64
Surprise,177,6.31638418079096,6.502824858757062,6.632768361581921,6.096045197740113,3.288135593220339,4.491525423728813,4.389830508474576,2.751412429378531,4.627118644067797,4.468926553672317,2.2768361581920904,5.6892655367231635,5.593220338983051,6.762711864406779
Sympathy,82,5.7439024390243905,5.134146341463414,6.560975609756097,6.5,4.829268292682927,3.9390243902439024,3.6951219512195124,3.4878048780487805,4.902439024390244,5.024390243902439,3.0,5.609756097560975,4.317073170731708,5.073170731707317
Triumph,41,7.219512195121951,7.024390243902439,6.463414634146342,7.317073170731708,5.024390243902439,5.902439024390244,5.878048780487805,3.4634146341463414,5.146341463414634,5.536585365853658,2.2195121951219514,6.560975609756097,6.975609756097561,8.292682926829269
