emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Confusion,37,4.351351351351352,4.378378378378378,5.4324324324324325,5.27027027027027,2.2432432432432434,3.6216216216216215,3.3783783783783785,2.324324324324324,4.162162162162162,2.972972972972973,1.972972972972973,5.0,3.8378378378378377,4.783783783783784
Contempt,5,3.6,4.6,5.8,5.6,2.6,2.8,3.2,2.0,3.2,3.4,2.2,4.8,3.4,3.4
Craving,45,5.377777777777778,5.0,5.977777777777778,6.311111111111111,2.3555555555555556,3.933333333333333,3.6,2.577777777777778,4.733333333333333,3.2444444444444445,2.3555555555555556,5.688888888888889,4.844444444444444,5.7555555555555555
Disappointment,6,3.5,3.6666666666666665,4.5,4.833333333333333,2.6666666666666665,3.0,3.3333333333333335,2.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,5.166666666666667,3.3333333333333335,3.5
Disgust,115,4.304347826086956,5.504347826086956,6.147826086956521,6.034782608695652,2.347826086956522,3.6956521739130435,3.356521739130435,2.782608695652174,4.408695652173913,3.243478260869565,2.391304347826087,4.660869565217391,4.121739130434783,4.547826086956522
Empathic-Pain,93,4.623655913978495,5.741935483870968,6.505376344086022,6.526881720430108,2.6989247311827955,3.78494623655914,3.4838709677419355,3.086021505376344,4.333333333333333,3.6129032258064515,3.4408602150537635,4.634408602150538,4.172043010752688,4.483870967741935
Entrancement,88,5.136363636363637,5.329545454545454,6.306818181818182,6.125,2.647727272727273,4.034090909090909,3.840909090909091,2.8068181818181817,4.670454545454546,3.4318181818181817,2.2045454545454546,5.443181818181818,4.625,5.625
Envy,0,,,,,,,,,,,,,,
Excitement,303,5.03960396039604,5.3927392739273925,5.891089108910891,6.042904290429043,2.4653465346534653,3.907590759075908,3.68976897689769,2.8415841584158414,4.508250825082508,3.297029702970297,2.1419141914191417,5.00990099009901,4.904290429042904,5.537953795379538
Fear,351,4.461538461538462,5.712250712250713,6.219373219373219,5.968660968660969,2.4017094017094016,3.695156695156695,3.452991452991453,2.908831908831909,4.313390313390314,3.2792022792022792,2.774928774928775,4.492877492877493,4.267806267806268,4.700854700854701
Guilt,0,,,,,,,,,,,,,,
Horror,191,4.151832460732984,5.832460732984293,6.324607329842932,6.12041884816754,2.350785340314136,3.607329842931937,3.3664921465968587,2.8795811518324608,4.198952879581152,3.4554973821989527,2.869109947643979,4.366492146596858,3.884816753926702,4.272251308900524
Interest,701,4.763195435092725,4.758915834522111,5.6134094151212555,5.8644793152639085,2.399429386590585,3.940085592011412,3.6504992867332384,2.600570613409415,4.4507845934379455,3.1911554921540657,2.094151212553495,5.269614835948645,4.503566333808845,5.239657631954351
Joy,468,5.021367521367521,4.801282051282051,5.551282051282051,5.987179487179487,2.4914529914529915,4.004273504273504,3.6474358974358974,2.547008547008547,4.602564102564102,3.2542735042735043,1.9188034188034189,5.305555555555555,4.8247863247863245,5.549145299145299
Nostalgia,79,5.189873417721519,4.848101265822785,5.746835443037975,6.189873417721519,2.7088607594936707,4.139240506329114,3.810126582278481,2.7974683544303796,4.860759493670886,3.6962025316455698,1.9493670886075949,5.620253164556962,5.025316455696203,5.734177215189874
Pride,28,5.75,5.142857142857143,5.857142857142857,6.428571428571429,3.2142857142857144,4.392857142857143,4.214285714285714,2.892857142857143,5.071428571428571,4.107142857142857,1.7857142857142858,6.071428571428571,5.785714285714286,6.25
Relief,110,5.1909090909090905,5.281818181818182,6.027272727272727,6.263636363636364,2.6545454545454548,4.181818181818182,3.772727272727273,2.890909090909091,4.709090909090909,3.409090909090909,2.3636363636363638,5.4,5.1454545454545455,5.636363636363637
Romance,94,5.26595744680851,5.074468085106383,5.74468085106383,6.180851063829787,2.8085106382978724,4.031914893617022,3.8085106382978724,2.5851063829787235,4.75531914893617,3.351063829787234,2.0851063829787235,5.595744680851064,4.98936170212766,5.712765957446808
Sadness,74,4.554054054054054,5.743243243243243,6.72972972972973,6.743243243243243,2.608108108108108,3.8783783783783785,3.554054054054054,3.1216216216216215,4.283783783783784,3.7027027027027026,3.5135135135135136,4.864864864864865,4.081081081081081,4.45945945945946
Satisfaction,105,5.180952380952381,4.828571428571428,5.780952380952381,6.333333333333333,2.6666666666666665,4.114285714285714,3.723809523809524,2.5238095238095237,4.685714285714286,3.2,2.1619047619047618,5.704761904761905,4.9714285714285715,5.695238095238095
Sexual-Desire,54,5.222222222222222,5.222222222222222,5.703703703703703,5.944444444444445,2.574074074074074,3.9814814814814814,3.814814814814815,2.5925925925925926,4.462962962962963,3.240740740740741,1.9814814814814814,5.407407407407407,4.833333333333333,5.537037037037037
Surprise,448,4.691964285714286,5.34375,5.964285714285714,5.90625,2.3504464285714284,3.783482142857143,3.622767857142857,2.6785714285714284,4.448660714285714,3.158482142857143,2.3638392857142856,4.939732142857143,4.53125,5.082589285714286
Sympathy,140,4.642857142857143,4.714285714285714,5.664285714285715,6.078571428571428,2.5357142857142856,3.75,3.3642857142857143,2.6785714285714284,4.414285714285715,3.3285714285714287,2.5428571428571427,5.1,4.321428571428571,4.871428571428571
Triumph,56,5.071428571428571,5.375,5.75,5.803571428571429,2.732142857142857,4.035714285714286,3.875,3.1785714285714284,4.517857142857143,3.4285714285714284,1.9642857142857142,4.982142857142857,5.089285714285714,5.428571428571429
