video_id,cosine_distance
1009,0.615532488
1011,0.615532488
1023,0.615532488
1037,0.615532488
1041,0.615532488
1067,0.615532488
1075,0.615532488
1078,0.615532488
1093,0.615532488
1096,0.615532488
1105,0.615532488
1132,0.615532488
1140,0.615532488
1153,0.615532488
1154,0.615532488
1156,0.615532488
1158,0.615532488
1160,0.615532488
1164,0.615532488
1179,0.615532488
1185,0.615532488
1194,0.615532488
1211,0.615532488
1233,0.615532488
1241,0.615532488
1254,0.615532488
1268,0.615532488
1271,0.615532488
1272,0.615532488
1326,0.615532488
1330,0.615532488
1360,0.615532488
1376,0.615532488
1383,0.615532488
1392,0.615532488
1443,0.615532488
1445,0.615532488
1464,0.615532488
1494,0.615532488
1501,0.615532488
1518,0.615532488
1529,0.615532488
1534,0.615532488
1542,0.615532488
1552,0.615532488
1567,0.615532488
1579,0.615532488
1597,0.615532488
1611,0.615532488
1622,0.615532488
1637,0.615532488
1653,0.615532488
1663,0.615532488
1672,0.615532488
1722,0.615532488
1729,0.615532488
1731,0.615532488
1733,0.615532488
1743,0.615532488
1752,0.615532488
1755,0.615532488
1756,0.615532488
1761,0.615532488
1783,0.615532488
1828,0.615532488
1839,0.615532488
1866,0.615532488
1880,0.615532488
1890,0.615532488
1921,0.615532488
1937,0.615532488
2027,0.615532488
2034,0.615532488
2057,0.615532488
2064,0.615532488
2097,0.615532488
2106,0.615532488
2110,0.615532488
2115,0.615532488
2138,0.615532488
2150,0.615532488
2182,0.615532488
25,0.61514802
29,0.61514802
76,0.61514802
94,0.61514802
96,0.61514802
139,0.61514802
141,0.61514802
142,0.61514802
211,0.61514802
222,0.61514802
256,0.61514802
310,0.61514802
347,0.61514802
364,0.61514802
384,0.61514802
433,0.61514802
447,0.61514802
493,0.61514802
509,0.61514802
516,0.61514802
541,0.61514802
571,0.61514802
609,0.61514802
615,0.61514802
616,0.61514802
648,0.61514802
698,0.61514802
704,0.61514802
794,0.61514802
805,0.61514802
861,0.61514802
870,0.61514802
872,0.61514802
921,0.61514802
965,0.61514802
974,0.61514802
1042,0.61514802
1071,0.61514802
1101,0.61514802
1119,0.61514802
1142,0.61514802
1143,0.61514802
1147,0.61514802
1212,0.61514802
1292,0.61514802
1347,0.61514802
1366,0.61514802
1428,0.61514802
1483,0.61514802
1486,0.61514802
1532,0.61514802
1569,0.61514802
1615,0.61514802
1619,0.61514802
1665,0.61514802
1688,0.61514802
1693,0.61514802
1732,0.61514802
1749,0.61514802
1757,0.61514802
1772,0.61514802
1776,0.61514802
1807,0.61514802
1824,0.61514802
1840,0.61514802
1900,0.61514802
1902,0.61514802
1926,0.61514802
2006,0.61514802
2031,0.61514802
2058,0.61514802
2102,0.61514802
2124,0.61514802
2145,0.61514802
2161,0.61514802
,
2,0.038831219
22,0.038831219
27,0.038831219
63,0.038831219
92,0.038831219
93,0.038831219
144,0.038831219
145,0.038831219
150,0.038831219
151,0.038831219
173,0.038831219
191,0.038831219
216,0.038831219
253,0.038831219
281,0.038831219
296,0.038831219
298,0.038831219
316,0.038831219
335,0.038831219
381,0.038831219
390,0.038831219
400,0.038831219
405,0.038831219
442,0.038831219
446,0.038831219
457,0.038831219
480,0.038831219
494,0.038831219
506,0.038831219
518,0.038831219
597,0.038831219
610,0.038831219
637,0.038831219
652,0.038831219
654,0.038831219
675,0.038831219
686,0.038831219
714,0.038831219
723,0.038831219
740,0.038831219
741,0.038831219
745,0.038831219
758,0.038831219
759,0.038831219
774,0.038831219
795,0.038831219
804,0.038831219
821,0.038831219
887,0.038831219
899,0.038831219
916,0.038831219
1000,0.038831219
1001,0.038831219
1018,0.038831219
1021,0.038831219
1029,0.038831219
1034,0.038831219
1057,0.038831219
1107,0.038831219
1121,0.038831219
1145,0.038831219
1173,0.038831219
1175,0.038831219
1196,0.038831219
1209,0.038831219
1213,0.038831219
1228,0.038831219
1240,0.038831219
1244,0.038831219
1251,0.038831219
