emotion,n_samples,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Guilt,1,3.0,5.0,7.0,8.0,3.0,3.0,3.0,4.0,2.0,4.0,6.0,3.0,2.0,3.0
Horror,93,1.6666666666666667,8.344086021505376,8.688172043010752,7.0,3.4946236559139785,2.0,2.010752688172043,5.354838709677419,2.7204301075268815,2.89247311827957,7.935483870967742,1.5376344086021505,1.4838709677419355,1.8602150537634408
Interest,886,5.8148984198645595,5.378103837471783,7.3250564334085775,7.706546275395034,3.5372460496613995,5.922121896162528,5.356659142212189,4.196388261851016,5.275395033860045,3.895033860045147,2.6173814898419865,6.7313769751693,4.8860045146726865,6.286681715575621
Joy,268,7.880597014925373,6.0,7.492537313432836,8.440298507462687,5.07089552238806,7.0,6.272388059701493,4.190298507462686,6.7164179104477615,5.708955223880597,1.4776119402985075,8.261194029850746,7.335820895522388,8.432835820895523
Nostalgia,52,6.269230769230769,3.7884615384615383,6.673076923076923,8.096153846153847,4.019230769230769,6.25,5.461538461538462,2.5961538461538463,5.6923076923076925,5.5,1.6153846153846154,7.75,5.134615384615385,7.346153846153846
Pride,32,7.71875,6.375,7.625,8.1875,7.03125,7.1875,7.03125,6.6875,6.5,7.59375,2.03125,7.65625,7.53125,8.0625
Relief,93,6.150537634408602,6.548387096774194,8.064516129032258,7.139784946236559,5.462365591397849,4.78494623655914,4.526881720430108,6.150537634408602,5.548387096774194,4.602150537634409,4.462365591397849,5.21505376344086,6.849462365591398,6.21505376344086
Romance,85,7.705882352941177,5.482352941176471,7.423529411764706,8.223529411764705,6.317647058823529,6.2,5.423529411764706,3.1411764705882352,5.858823529411764,5.541176470588235,1.4352941176470588,7.905882352941177,6.788235294117647,8.176470588235293
Sadness,62,3.5483870967741935,5.903225806451613,7.903225806451613,7.241935483870968,4.580645161290323,2.193548387096774,2.2419354838709675,4.580645161290323,3.2903225806451615,4.370967741935484,7.048387096774194,2.6129032258064515,2.064516129032258,2.4838709677419355
Satisfaction,133,6.6992481203007515,4.541353383458647,6.879699248120301,8.458646616541353,3.774436090225564,7.172932330827067,6.338345864661654,3.691729323308271,5.857142857142857,4.2406015037593985,1.631578947368421,8.233082706766917,5.7518796992481205,7.473684210526316
Sexual-Desire,33,7.484848484848484,7.303030303030303,7.878787878787879,8.121212121212121,5.636363636363637,6.03030303030303,5.636363636363637,3.5454545454545454,5.0,4.909090909090909,1.7878787878787878,7.303030303030303,6.242424242424242,7.454545454545454
Surprise,526,5.074144486692015,6.969581749049429,8.03041825095057,6.85171102661597,3.55893536121673,4.416349809885932,4.317490494296578,4.690114068441065,4.916349809885932,3.602661596958175,4.366920152091255,5.0437262357414445,4.665399239543726,5.361216730038023
Sympathy,118,5.177966101694915,5.788135593220339,7.737288135593221,7.398305084745763,4.6440677966101696,3.4491525423728815,3.440677966101695,5.203389830508475,4.983050847457627,4.135593220338983,5.796610169491525,4.288135593220339,3.9915254237288136,4.610169491525424
Triumph,40,7.875,7.625,8.125,7.95,7.325,7.225,7.325,7.575,6.55,6.75,2.225,6.875,8.225,8.125
