emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Confusion,71,2015,-0.7889596486464363,-0.24919590054317775,-0.42215589049851227,-3.1062446352175774,-0.6469957200264361,-0.7417467486956428,-0.5076386034234094,-0.16702525671800827,-0.40783469355965984,-0.681077539706936,0.3897442704561971,-0.36056346576374887,-0.7839937804062966,-0.8523735800729535
Contempt,14,2072,-1.68279925267613,0.031191188648262685,-0.11350752831075331,0.11244447720397037,0.22433970537120623,-0.40528483988498504,-0.32172212007919393,-0.09811271901863008,-2.408601359543605,-0.7688938256456638,1.1725489276433294,-1.08217952911578,-1.3780148232466758,-1.7338379549796
Craving,43,2043,0.7991734850147661,-0.5040277603998148,-0.4841757814274101,0.7381621000842715,-0.8210473431451387,1.0250771645823753,0.8756527868926863,-0.8658742013507229,-0.1344809207339967,-0.5200968764287569,-0.7544774135747173,0.9482018903637331,0.115023218356823,0.7315692495463211
Disappointment,11,2075,-1.0701827986860657,0.09794717297505091,-0.08529959096788367,-0.3138238578783057,0.5409044389964479,-0.8219638664100912,-0.7006645694475708,0.597073564017636,-0.44725613055810437,0.22252755222547307,1.426991428972436,-0.3053539985960233,-0.9651739850285289,-1.2761101537522606
Disgust,115,1971,-1.9044539043980564,0.6067493579145576,0.41335956452068884,0.09654434514001739,-0.5457714247487219,-0.9418705969108985,-0.9702752009300583,0.0935530781192839,-1.1952645855251924,-1.3200536622196435,1.1195245900131543,-1.1523296745663845,-1.4154947096698882,-1.9640668013365123
Empathic-Pain,151,1935,-1.5396801866646521,0.6996545835695757,0.793957755374926,-0.21380022304495536,0.2612842178723626,-1.805508516753531,-1.9120194842329314,0.5759697275298837,-1.7468023617766266,-0.4070201221498223,2.261227023809408,-1.9398807160771157,-1.6313657267738484,-2.22383571130085
Entrancement,64,2022,0.15268952390813786,-0.3095350042870933,0.03206522368622307,-0.08031693091611483,-0.29748902570722424,0.13361186514823106,0.09386553715537357,-0.4608383148020517,-0.13560382103726423,-0.09242346137140928,-0.5114598251152742,0.42280979331930685,-0.08428107667910885,0.31054215152414016
Envy,0,2086,,,,,,,,,,,,,,
Excitement,165,1921,0.8971965489562896,1.4627976489376575,0.9793015351219656,-0.34499999527474245,1.3551111044292103,0.149492678558917,0.34197448535075853,1.4145961430160228,0.3523817596729818,0.8292478960654079,-0.04036005929512485,-0.5863808884335218,1.2066947262989598,0.5186788801789102
Fear,192,1894,-2.140570287873115,1.6507348719739714,1.399229648586943,-1.19842019846073,0.04236035141793611,-1.9555866028025655,-2.069454011815251,0.8585456065835827,-1.2421773176666357,-0.9011232404408521,2.3246136091171006,-2.3294725520397366,-1.4207954214602156,-2.1240472694028583
Guilt,1,2085,,,,,,,,,,,,,,
Horror,93,1993,-2.498386409580975,1.5480787100362043,1.3470285807808866,-0.46228454661909535,-0.2567582835997778,-1.8651849820441506,-2.060220664564649,0.5729014998791307,-2.1902709026447122,-1.0916316513668876,2.294418202735908,-2.2080368408223676,-1.993081191083235,-2.487196074740409
Interest,886,1200,0.021811525768964096,-0.3321433764097684,-0.39663418179601684,0.09768706032112177,-0.38903083940349137,0.4633585211793879,0.45094599067745833,-0.06093517502482139,0.07475366335268889,-0.39383676175304794,-0.34619820979715726,0.3067386268675657,-0.10543057674897302,0.0071844315881326795
Joy,268,1818,1.3545875975251045,0.16823483473907502,-0.05055068875535234,0.6715608758737058,0.8173295517087481,0.9489822419332,0.9889462603695205,-0.04369767440316422,1.459090311656847,1.5781534770066896,-0.7866065027382808,0.9529601157689145,1.4928982112060967,1.2883596003499909
Nostalgia,52,2034,0.25275261879362754,-1.086659450451493,-0.9581933052505882,0.33842569321854304,0.06689887088707291,0.43228910009397314,0.326455196787995,-0.8633548891844622,0.37096674832403875,1.092788053527278,-0.6249933845883726,0.6027443465496017,0.06531751869735629,0.5258942284557154
Pride,32,2054,1.0151822192940139,0.35411336237973434,0.09973518514452782,0.40024748989542236,1.9268753166088444,0.8993186308993232,1.3236779017176534,1.242272589339695,1.00016329870862,2.925760146583907,-0.44372976311351625,0.5571717063322761,1.2973610233554043,0.8720981904939711
Relief,93,1993,0.19400117350874183,0.464465551594688,0.6013708720724728,-0.35850208300561404,0.9809232261785128,-0.31220651840074337,-0.2712943436427729,1.0059265406139068,0.26340579244883566,0.35512065404035836,0.5894844955625416,-0.4593154747086212,0.9833878144899665,-0.03154663882183193
Romance,85,2001,1.04902442016825,-0.13807397272286512,-0.12321102399467228,0.4383475541490573,1.5532539884828314,0.414253234999803,0.3075285744846197,-0.5899335652194349,0.5115172678111072,1.158312473222882,-0.7162498552718143,0.6816235891077029,0.9440056771591296,0.9640044414089933
Sadness,62,2024,-1.2137151784306943,0.09717041458654677,0.41012852779550124,-0.27848098870516946,0.410346724945017,-1.680707923315593,-1.7982315753030969,0.16175254813890033,-1.5699323879476128,0.15985449593710205,1.738635164572781,-1.5861446569633872,-1.5686939817710657,-1.9734099191500634
Satisfaction,133,1953,0.5030622686081461,-0.6924279739793754,-0.762904581601988,0.6310435397810015,-0.08495039749206076,0.9576776413683007,0.9413775588317999,-0.30751493348282777,0.5243108518220102,0.055185719309195524,-0.6487690080967804,0.8508406295572347,0.39942724777316974,0.617980530433098
Sexual-Desire,33,2053,0.891061300281351,0.8668210513903618,0.3771093428793647,0.35303667853467813,1.0466622249568267,0.31813322206018085,0.4332517188483097,-0.3663293843058746,-0.1699026560925764,0.5927591995729549,-0.5457921267381681,0.41198635129814387,0.6292172840745862,0.5734435717395845
Surprise,526,1560,-0.5044543825771574,0.9701719936905009,0.7504338180939649,-0.7663078980563686,-0.27873807435902875,-0.6658982377384373,-0.5325182761193729,0.2850573548822661,-0.3117215157728759,-0.6297220708518649,0.7294125494076968,-0.7078150793120874,-0.22955714244560083,-0.6066284386691028
Sympathy,118,1968,-0.33499171098478986,0.034222690605314895,0.2322324207943849,-0.1699071443063091,0.46338601949880337,-1.0383073190218373,-1.0112394756123921,0.49927392425963213,-0.19109640513820114,-0.03350813570316789,1.217094506179565,-0.8766443031029715,-0.5422691098327564,-0.8625382493339628
Triumph,40,2046,1.1057621796170987,1.0523312902109847,0.6501209252507489,0.23152376495315258,2.1468725422104127,0.9234324815817797,1.5289594001410831,1.7316754563351877,1.046077690805672,2.172068551272412,-0.3643814694353857,0.23703239361183157,1.682821871157477,0.9079719097718605
