,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
61,-498.1672827413604,-0.7639511054662045,105.25001351806097,380.02434172173054,34.79238668535873,76.9347409694812,32.354449144541746,-61.68285041532777,156.5378053018562,-201.31632261995068,-31.284551721241556,-74.322331201982,153.17551192546063,49.18193794288743,88.52093584239462,69.34056167941068,15.37550670101125
62,-316.57337836172553,46.64961085212215,205.0352976477098,146.16191890254564,24.009608331510755,43.003603101147775,17.960291376764626,-49.44010384548887,126.16973424818202,-124.37010289888477,31.337452254585482,-40.64426335062683,46.429001743567085,6.596273645879778,62.270292838894605,39.580042134105504,5.832616760493638
63,-555.0408619637989,-4.609807046146026,118.1431750371468,374.1323808944799,40.2312374207461,87.39562964884384,42.25006076815241,-72.7688542175931,171.6032942516575,-255.20839590951084,-32.643853782135025,-75.67815740023052,171.07287804674266,54.73631790584395,104.04423275133968,73.28755713491164,13.544679544552618
64,-207.9878780753025,13.246482668185994,60.624053051490044,116.36927034065677,14.588829818261388,33.261870746883005,15.203928094863516,-23.995292776927958,83.79704983916596,-133.44860196256923,-3.5188357903864382,-94.37013146610386,25.799692905094403,8.281743278478185,57.669082600086846,98.32803931411199,40.00478675837143
65,-446.1473332718872,16.253786031862067,83.927759735787,169.78352715268886,17.882916006444415,48.86473801540551,-15.667517892016795,-38.745167775795814,106.94129533228686,-378.38470107879135,-17.138979477117214,-56.7324538983814,55.08186579440896,13.813626555589613,74.05185445664154,38.25186672965718,37.03068206559222
66,-658.3212479910158,-2.3315503061815535,104.87571299666729,229.94699612949822,9.12629545848206,64.78062373764402,18.297775561025226,-90.36862566225419,87.89764000836934,-190.4129070733879,-9.712599171120731,-68.57031651859302,79.65232891806625,28.391850748218964,96.8537783562953,47.73039071266899,39.533694085362924
67,-237.64549928016027,5.435363513868676,31.72902018896717,280.18728470490413,7.718401095823315,13.042437557862396,-1.2381939093635534,-11.587809328325527,65.95837182166929,-75.89699985986847,-14.10283439643677,-29.677395678533642,-2.0095429349934393,7.717708165888456,9.458612943898224,21.18192403691439,-9.921296856543323
68,-506.9007892673322,-6.50588486697297,90.68228121552265,215.39007649503037,34.8045096333588,62.00063515706352,45.08592125733086,-48.448272977555575,158.18210482693408,-352.3410027308324,-14.960765101123792,-38.62116821481972,64.95935509232483,32.661211489616875,76.53670934546916,39.996923463881345,-24.1430246428596
69,-506.7457893860729,75.80416823259745,78.69590218755862,171.48270393974008,29.287609469591246,53.1352033696068,26.818167701231467,-48.9697565162804,73.24159958234813,-170.02326156167044,-23.130639649105863,-64.72260857497578,62.6705972633273,35.34665986585505,77.18545514995827,80.5016778448618,-83.61855606853095
70,-655.6209486113693,-1.284989192193976,104.11591226092972,226.66499591273018,8.880932016416496,64.02685219475245,18.00877470669808,-90.5781612001928,89.5410353325664,-188.67035611113755,-8.459881129015978,-67.9482208170743,77.03715043384506,27.666550519050613,97.02308127615343,47.41326116545981,39.03389227225423
71,-521.045269784555,-17.951853215134786,70.23713571691259,172.83613928205142,24.40589519148416,53.65546433837434,12.302929866551096,-16.259701461558677,262.98662635785877,-192.80960075928516,-37.85354706072832,-53.87481515574942,57.88584353541981,31.68179148529239,38.198106283223574,32.30359234166432,25.809995870147603
72,-682.8299767764353,10.181920779810579,116.48127859123278,274.7013899891545,17.08507080279155,76.1087315124902,24.261085341785574,-84.01460149174895,93.68323301773091,-214.22968724795663,1.8711031716046522,-74.2005073309427,99.66492290262845,36.72353446957921,105.20427640239207,61.01048899308374,30.01451224455855
73,-412.63083361862584,11.675719153404852,88.26593436294476,246.9816427495684,25.730277810690293,54.16883099070276,25.783873282967154,95.20416228977511,92.82639161944027,-162.12323110472772,-15.924510880310006,-56.44502050189627,70.98190881173038,18.119223376696098,161.17014713195596,44.87504969198008,9.61984561520524
74,-373.8512138350261,-54.62568837702103,76.00028657542255,114.73806224273372,-2.0505162983067584,21.927867864228848,3.707148212191934,-95.20604004658595,124.52107605222108,-84.05077652670819,-67.33013978226782,-40.30027870421066,49.82906133983241,3.6650447551439758,52.65814943750539,-0.1728245464962574,70.7538839698163
75,-169.2878361489919,236.96158815071183,37.04788686422418,65.85434063372416,4.015317726172924,17.769012007314576,0.19844043098863037,-12.433234722016728,51.979785158915206,-59.98805939645701,-41.75245073921505,-19.71345446432317,28.04575134395001,-3.9992900328072003,17.41105866519434,3.6095514345415807,10.195247419183998
76,-203.96987085043355,1.851340372726609,39.88810037048087,111.95610291836603,11.740450783340203,185.73345023759504,9.861307675116917,-23.992817220728398,62.144983814925226,-72.85287635826798,-9.774918069469877,-20.759340248260038,50.10688358745032,12.738655146587027,34.45653036108929,21.420599038530252,2.7366452199782394
77,-322.75076508163875,-7.7399468484761424,73.29961393841437,113.84384843777346,17.699218971700382,41.46724143291686,14.568317281855327,153.99457399186986,101.94925802075826,-113.38193370971419,-19.719887841258107,-37.71872715917053,57.340260987314664,8.88116816359376,6.413517549103126,40.528568755504246,-0.18154360015479415
78,-207.79228078726274,14.923839035549975,67.17154723670252,127.33732432072011,17.229161312327317,37.637545053325496,20.757968457448012,-30.16606408543687,93.03082587187825,-140.3735832231813,-4.142941247234946,-83.39386843620537,37.727109689159946,14.926449470309135,67.55151416319887,47.53586917984216,31.374914891800007
79,-268.9786140484285,15.260088919783211,75.18392118737027,167.66786162106393,23.28676778146521,45.95902232658591,22.73124395850943,-34.67797875565628,103.04513122580515,-159.98492349986435,-7.193478550867079,-102.91004124268437,56.98668858195797,19.06298128415808,72.49798327366038,57.08734011886552,40.360074767430845
80,-636.5077454040006,12.994179436422238,102.86494192692807,233.63654989641842,15.098139998737507,65.20520297302961,18.293743803193205,-73.12388600802407,67.41934645837492,-194.19231865725712,26.819177426814136,-59.57730580822678,67.20158666088916,27.46157132859842,95.86299824873696,47.3761350499744,38.17486166422356
81,-348.6824844772183,8.861328097082048,63.99131243706795,135.42728199771233,19.40929804567555,45.891990850018885,18.49419229719376,177.74790538396266,102.13034795427691,-125.70770901035517,-8.550738017592678,-40.88182758203955,63.60839075713675,24.01878595039147,31.32545231042684,43.1534781434798,3.217014805221206
82,-382.2775152861496,62.15156103736596,102.76512096144934,194.57426575304132,26.105046735954506,46.3424480336394,21.914806685930195,-78.63870923081521,246.41147926552924,-125.69403706384679,37.96114221275886,-44.88495755235316,36.95953806356342,13.727231620960499,106.22004932295835,56.71253729491703,-5.6653273971955205
83,-672.0223501239224,25.072491247498785,109.28467919335426,237.72556327121833,15.808404920289997,70.03641799403314,22.775384455583904,-79.73451176383111,78.76390995177707,-204.8099383187807,0.12592267179350172,-72.60778870958717,81.00090239217045,33.767171207235535,100.1251336916601,63.27911835327541,7.96259026940798
84,-491.22454070033143,-2.7128245346615385,106.94178755692933,346.90033920829484,35.805582401591536,111.50666371963663,34.701906415161126,-64.39719965562452,155.96896739808332,-200.17074353626182,-30.009506495275602,-70.03852641436032,163.9576581361508,50.5116251061764,93.74884098910685,68.82229305470076,16.79319121821007
