,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
1902,393.1854116353419,540.4252675763577,-965.9975524035547,-657.7742255649401,-70.45998054606899,549.6100780706162,-647.5398561909732,1271.1498828539045,-78.34097265760656,1142.4500695201075,328.0205511500214,-905.5852523743353,-385.0960621862437,-1077.7302043523803,-345.3875214764032
1904,259.8276325055967,346.7132660315775,-739.885193107555,-472.5639940459925,-50.05833525907602,377.3428759003181,-441.17959184117484,1017.6393210212088,-46.64754045576521,800.8702898889501,204.34146197299353,-673.0825465515617,-265.7644331339305,-670.2308188046757,-214.26744683992078
1905,442.62945606926684,574.105812296528,-1105.8741732858396,-912.3119164313754,-68.42597130933737,612.3661758226774,-758.4463558007362,1394.0871671877762,-93.10154845055499,1277.0786994283594,326.47141201723935,-1095.8027960981633,-491.0021259379282,-1105.8570517639196,-388.35676715408044
1906,284.2749060780278,245.3607347427348,-612.050651006425,-502.51633498085164,-53.48388410098288,296.3750487630882,-417.98261648009816,698.143993081777,-82.0916181618846,696.3561758375362,151.0527503596989,-573.4937556084416,-348.2719954899685,-622.6529433860806,-246.00916929349165
1907,238.01068232108196,351.83296456444316,-685.7963807487695,-475.8887385805134,-47.40881296035475,376.6939018758228,-451.75464980270124,872.6416358505896,-56.66943411985127,964.2438022862333,200.18883524238927,-622.4551371025703,-273.63056814928,-714.3001926530668,-244.65638790819267
1908,418.8534408928083,564.5071302747034,-1067.4223436095926,-875.6125415891302,-61.45139986454135,594.3445605128118,-727.0549727351421,1355.7064853263735,-82.77794257328979,1242.2905288811103,316.60659068429493,-1056.2635818318338,-432.97819017943044,-1071.3654394162488,-355.9890209372944
1909,241.26284902854633,312.0169675982116,-572.6193406133806,-398.657608718433,-25.31244366473795,313.6658404173217,-169.4352167864027,724.2158043377958,-40.18631950468243,665.1763917054802,170.06187488231845,-548.2370797894022,-244.5379219133139,-554.5238868518563,-194.5381720251358
1910,151.651351681656,204.35590726728046,-373.69561785540014,-268.92932633096547,-22.654869504449294,203.1115014996589,-262.3523083309364,494.6137683120597,-32.17904444648149,457.05142167274585,112.27514510978128,-595.5397069543393,-171.08954860097074,-379.770769533388,-142.33032589985555
1911,271.1181023113024,372.60734065404966,-644.826285290585,-454.1119189248753,-30.255918114339003,356.863220518533,-248.09858609282819,823.5273004655535,-39.70758840845605,749.9294100171015,200.91318701283762,-626.1034684793227,-273.462492026202,-609.2559388283959,-217.72695586445116
1912,380.85338779735673,505.910516020696,-935.7153125421385,-607.3544381399997,-68.86201125404789,530.2503131813979,-635.4520706244236,1224.975441041834,-89.97600949843039,1109.9112327216892,309.17143775433124,-870.850567302116,-380.17296211619765,-1064.665824060044,-335.9272767298533
1914,271.1726955201617,363.3353302757857,-875.5349657261012,-490.956462904176,-31.9350071948544,368.84822178525485,-453.2275011064397,853.7924167151,-47.75658855489904,801.7279724655333,208.7923584049331,-623.4460343833098,-303.789846503242,-655.6185492525788,-241.87038724101347
1915,412.2408935145419,496.3190166614071,-1166.9704478122442,-670.4301241265964,-40.73854918597731,534.3753846385061,-644.2408507583101,1243.0620951807725,-64.22478801134643,1135.990947952659,277.1744235719878,-984.0800287805396,-414.0040755562737,-976.4026183354028,-338.3169486113754
1916,244.13112271353287,230.77556883236176,-589.9026620317767,-465.7493673480945,-51.54756323924629,284.9062465802352,-410.4511630770299,671.2431961591583,-89.4797612375037,672.342417200816,144.33836595167588,-555.6231251674652,-343.6913013777996,-603.7690413787892,-240.28063633361577
1918,472.1451061449808,622.0668108432358,-1211.8204394620013,-944.9253310543273,-66.47416761956974,657.082295020078,-799.8316875069421,1497.2594189007793,-90.47371845176164,1360.3516151488066,350.1604907079811,-1168.7414295935948,-502.0652860326159,-1170.2938875846817,-405.012085504706
1919,419.1273019502981,511.76660523141584,-1185.7074461250152,-692.4233926816469,-47.13455976300185,549.57877244404,-660.0458095171966,1281.2030215632926,-75.13605941930857,1167.3504873682632,289.46130966388074,-981.2219208005533,-416.5717859394751,-1020.4421775979804,-348.70714177967966
1920,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
1921,391.62796386953613,452.7480589695083,-1108.269816773598,-659.9340802124026,-43.415218593143,496.22268031675645,-609.7915845879639,1160.7837514260814,-75.06121986931201,1070.2542960251774,254.26249427724142,-908.6721203745931,-405.1500813431746,-920.0854511249297,-326.62479896539975
1922,292.64136697094517,338.5698659713613,-644.9552555495209,-438.72825728148456,-5.631938509070014,341.5389209313711,-423.75183563589223,815.145196866237,-38.619681840071244,914.585630510229,206.60811698865174,-654.6448409054865,-288.1734211135034,-604.5674731002641,-223.45120212408523
1923,376.05156905347144,498.8765837467662,-923.223425472635,-600.5676418319857,-68.1402921569226,523.5506370294057,-626.9963128730437,1209.670812054298,-89.36850705621485,1095.544048951256,305.67541406887165,-857.1423384400481,-374.58384753963304,-1052.1035858431499,-327.66553230211423
1924,470.80934725087667,628.6543277706035,-1177.5696348166707,-940.1691500447231,-71.64970957934237,662.5165947418201,-805.4494660105604,1506.779218144832,-93.15027845338476,1367.025216891544,359.2154015574725,-1162.7016208313662,-499.71838269396875,-1202.592647049897,-408.31134428463935
1926,377.6888932026922,263.27214304524614,-494.2038798778923,-349.700332928108,-27.802077227842844,273.2466383941611,-329.3358931468544,627.3396406066383,-30.189197065105027,548.9267865755432,153.94335362465316,-477.2812188451034,-189.51331715172867,-497.91593581421284,-158.60298054218856
1928,242.09828719339146,311.5384936346202,-575.1522720421394,-398.1938281733995,-25.073292331782607,314.7474460162317,-171.4381454867482,726.1614063183163,-40.13579985532688,667.6091460644902,169.83925006202054,-552.0904160956748,-245.9578465216749,-559.080125601583,-195.3634210764472
1929,336.51136945616884,411.50199211859655,-864.3641240422593,-569.526882644601,-62.380899558098434,474.07785877851575,-592.2081515285523,1079.0209572845515,-73.40305624060973,1010.78845186233,241.21875130631057,-790.6741285155491,-350.35312071945737,-695.3009391266644,-298.35473229317654
1930,453.662149266166,617.6259398915596,-1135.9083583617926,-925.9323808594513,-68.16933083948635,636.9691593220617,-771.4243370509383,1450.6272587423146,-83.80343662258592,1314.3468969320024,349.0957717651922,-1128.9898869070614,-486.19139925446837,-1115.5363535058068,-391.4524603736561
1931,426.6949076359418,362.1015934288693,-696.603414810585,-478.417188416965,-47.72327790289754,369.0557000205503,-444.21432901914073,895.5794353124625,-48.32868653461037,813.5742577883785,198.50664359455018,-645.3007724725957,-313.2952775838171,-672.0343877021136,-236.19357822592457
1932,165.5253226269708,247.87972201274775,-397.154928256042,-272.5576975433505,-39.05974579532349,214.4656660039541,-285.1922372327873,525.8698420534506,109.76898592833507,488.85214377082195,121.56716928640948,-293.27243158551755,-200.23137615549427,-459.6195817023125,-163.97640680339669
1933,274.00922763776504,319.1794294850179,-623.6149360998161,-430.3121361327339,128.10168890569653,361.7604620717035,-397.8337242637428,762.2937286522001,-35.52775512564164,755.7226358633668,207.00665819315142,-602.5950913102344,-254.61415947493597,-611.1716965049627,-204.76727010705298
1935,335.00277895414786,410.8348629076112,-860.785002707158,-568.2081661652157,-62.00609499004117,471.90464227975747,-589.1501312942936,1074.2285447818465,-72.36000773895019,1006.1779863856506,240.43590762002998,-788.057034207178,-349.08896231763833,-687.1584814443601,-296.78576539853793
1936,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
1937,259.8276325055967,346.7132660315775,-739.885193107555,-472.5639940459925,-50.05833525907602,377.3428759003181,-441.17959184117484,1017.6393210212088,-46.64754045576521,800.8702898889501,204.34146197299353,-673.0825465515617,-265.7644331339305,-670.2308188046757,-214.26744683992078
1938,275.1689193260994,297.5099235529385,-593.3503530110335,-419.28819395593206,101.30654760713901,350.0327692050934,-386.88497822700293,775.3264992724381,-38.37542279018255,732.5619813628055,196.147833854153,-581.4933732818308,-257.6156803615844,-591.402152001792,-203.83401424337558
1939,355.7903750999108,477.5166981091658,-904.1877243328217,-563.5213458138892,-39.48307425013866,489.7363500290611,-585.1163067343571,1117.1271653494412,-23.755905900894497,1022.8997328823693,274.86235694631347,-956.1427107247802,-388.7139833545278,-888.8454376510839,-305.1400267799321
1940,220.65402653241813,322.24830680562616,-634.4312608509541,-444.8036123516344,-43.31286835214804,341.19670943777083,-415.79393277136955,799.8763381269174,-49.06243456292651,931.0457142812661,180.22533246851853,-585.7573777686745,-259.7014721051963,-629.2667807281025,-224.9302490518861
1941,423.74334262837044,357.3054935741986,-686.0087881929688,-475.1558469546698,-47.91845827187431,364.5840881008103,-440.07579584852016,885.2622101411621,-48.59146953448971,805.2469662163339,196.137735725476,-638.0069091230525,-312.18896157434835,-665.5907041200373,-234.528046390862
1942,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
1943,264.66264313597196,256.5140239278685,-637.2391169314354,-507.3630510118368,-50.49756763481544,310.7947886515027,-437.31419222728044,727.2008366157569,-77.36393800531314,719.626369350423,158.72903011827864,-619.3868613033807,-358.6882750828348,-654.218439231591,-255.04035685824712
1944,456.39659456784244,623.1286388353262,-1142.8246113719997,-928.7644822752894,-68.51561979978239,641.876040654085,-775.9243552018862,1461.7019036399681,-83.81336158780447,1323.0982732424197,352.3924332012453,-1135.2944357497545,-486.9210324692363,-1124.7542891594317,-393.3653931815809
1945,380.92686363878727,492.0695702485446,-932.6262356524957,-642.6403762004113,-70.74513662368125,522.2734297379667,-633.1198770240819,1208.3275589044176,-88.67220802201662,1101.0409611827265,302.882373652296,-868.710707031115,-390.44131405675466,-1066.9754246391724,-341.9478623435414
1946,417.0660089857975,507.40950946222597,-1179.8373830211506,-691.3737882902275,-47.40222670371842,545.7635020118651,-656.600882900162,1272.9751871878236,-76.21970260510513,1160.776822175515,287.1701167344061,-973.6811299599588,-415.6863865181652,-1014.8104608769332,-347.5379268150821
1947,355.6207677809683,471.751462092636,-881.6617195717287,-592.5364796310018,-42.606571302192854,498.8819069935943,-600.4934198559071,1173.6972001498784,-82.38116247493524,1042.9587447990348,292.07575468487283,-817.6710838843854,-355.8334996838083,-1011.8400440580187,-322.1099632583524
1948,468.45673891713096,625.9106728264152,-1172.6211547504645,-937.862201193106,-71.87668640883795,659.7934399629704,-801.8169433760132,1503.6918826646483,-93.43403849003039,1361.4905020465756,357.75616088651856,-1156.1187677939229,-496.8509309912074,-1196.8835127707182,-406.15347309401506
1949,218.24236791171876,235.56044263162593,-537.1380622044998,-372.27665723697476,-14.302198392710867,287.66465258664175,-341.20262939354444,654.3242926733819,170.04955916180361,602.8227491277931,150.4929639395441,-556.2938909106816,-212.06347943111575,-493.23712832749044,-171.04112348639833
1950,355.4455187940227,468.0779637374104,-870.9698032836914,-592.4351092526028,-61.41406581332928,496.34447047331577,-586.6132453640827,1144.16052751121,-72.94189630849445,1028.8528963756369,292.3068628699174,-810.4189933259469,-345.2880110274561,-1002.1251859307698,-272.7109686326907
1952,376.5563076851697,501.64658634566683,-926.0999152509867,-601.7482348501352,-65.44888227562315,524.5798139964606,-628.7860539127682,1212.2176831439506,-89.75117620344898,1098.2974289201509,306.23497773396144,-859.4087451533862,-375.5241836960463,-1054.6157090183708,-332.31843058817685
1953,306.2768611370987,477.81051873503793,-756.4342616930485,-562.399348959615,-47.29780209073176,421.28967044648954,-441.9989933339249,983.6796425992476,-29.21071274273035,874.0998519682748,269.9505700586958,-737.4966013511171,-310.11378588115304,-652.470519655533,-255.52385691786367
1954,438.8751407017634,568.2436614404656,-1098.3339465095987,-906.9967223627594,-67.71954931581327,607.6130278085501,-753.5594175540617,1383.4876253564169,-92.99800654910351,1268.9979249922283,322.8928277655443,-1087.8997107063713,-485.6078417089476,-1100.5181667896013,-384.61912992965176
1955,458.51508768490476,571.1895943881741,-1072.237124214583,-874.3039429526392,-62.48048858367449,602.1929445636024,-734.8945199441592,1370.633789879892,-82.52990366037592,1236.4517775004156,322.96765121357873,-1066.9291721307006,-455.8295343094828,-1073.46358384091,-367.78392643665217
1956,238.01068232108196,351.83296456444316,-685.7963807487695,-475.8887385805134,-47.40881296035475,376.6939018758228,-451.75464980270124,872.6416358505896,-56.66943411985127,964.2438022862333,200.18883524238927,-622.4551371025703,-273.63056814928,-714.3001926530668,-244.65638790819267
1957,374.7236038912058,478.3933142972222,-980.3929434076631,-585.079335211007,-38.36320482400017,508.5937335107776,-618.3057054175907,1160.9314501327317,-32.449613658265136,1068.8546558269588,274.0068340846391,-995.9206495810345,-408.4073850572303,-946.4695971099987,-320.2480735632101
1958,347.86892327573776,449.77596046643254,-884.4520071313514,-520.0120839434815,-38.77817210443045,476.76137908883123,-583.7525854626743,1085.4817254547988,-36.391170098690765,1003.2033879558918,259.90348093198565,-931.4264251992968,-387.8055062367535,-888.9410963637332,-299.4851024068212
1959,104.69566327100142,128.8641990771378,-318.0622313651206,-226.32985129797922,127.09630184025427,154.8151198410354,-225.89617454728287,463.911251887952,-37.849307769245584,347.41693995808123,85.1258313515408,-290.2767044992856,-150.78026211801188,-310.98936452137985,-130.09091623209534
1960,251.70032408860305,327.50863691431135,-646.1521250857961,-450.5597272608071,-46.628551481010696,348.76302666731704,-419.55625972395876,810.4921298796766,-50.20238564992856,913.2899972494113,180.97480674030462,-585.0522950372693,-262.7142805972391,-643.2369127642902,-226.7158733234398
1961,336.51136945616884,411.50199211859655,-864.3641240422593,-569.526882644601,-62.380899558098434,474.07785877851575,-592.2081515285523,1079.0209572845515,-73.40305624060973,1010.78845186233,241.21875130631057,-790.6741285155491,-350.35312071945737,-695.3009391266644,-298.35473229317654
1962,347.86892327573776,449.77596046643254,-884.4520071313514,-520.0120839434815,-38.77817210443045,476.76137908883123,-583.7525854626743,1085.4817254547988,-36.391170098690765,1003.2033879558918,259.90348093198565,-931.4264251992968,-387.8055062367535,-888.9410963637332,-299.4851024068212
1963,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
1964,463.43085323408354,380.40180493851705,-726.0428406807031,-496.58403236378194,-47.10830619622433,389.18184906927615,-462.6781091379889,901.2046833276419,-47.32332763657377,842.0408793815238,214.068331215749,-675.7899112174952,-311.68079372238395,-699.8386914058956,-240.28716850075008
1965,122.50207559394043,113.26610880663176,-226.39949598010767,-190.59092018929252,11.188742647059879,119.49968302888198,-175.76779523040383,488.51854640507685,-30.09953600279591,288.7247813292899,50.134489844174716,-228.3692178176831,-154.47482183310186,-259.17680969776484,-107.86549234704528
1966,345.34939767356656,530.0516527538203,-857.9888728119215,-658.8671183267172,-54.956134494318825,480.9162884570074,-550.6849283160233,1116.9944247984877,-37.494796747061535,993.7255489738621,301.38008640772796,-847.0905651141603,-354.9258734113885,-760.7194702351029,-292.07567646323054
1967,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
1968,218.24236791171876,235.56044263162593,-537.1380622044998,-372.27665723697476,-14.302198392710867,287.66465258664175,-341.20262939354444,654.3242926733819,170.04955916180361,602.8227491277931,150.4929639395441,-556.2938909106816,-212.06347943111575,-493.23712832749044,-171.04112348639833
1969,416.7746936165524,509.0229502872276,-1180.758966058809,-690.1164438300298,-47.361536592497444,546.8556176651904,-656.4132868826493,1278.115686083109,-75.4198194559542,1161.8157725232945,288.0020689929268,-974.63906776311,-413.7043342367137,-1014.7330433188015,-346.54927058905537
1970,385.0526653671784,503.1549533822749,-979.0742888349586,-631.0998928775812,-43.07792225030493,531.9789863146768,-647.6196560762976,1207.7114776627814,-36.18283761272174,1109.6766288855113,288.586558873561,-1032.430575614297,-424.0098692140733,-982.6687309424692,-331.5668555028332
1971,417.0660089857975,507.40950946222597,-1179.8373830211506,-691.3737882902275,-47.40222670371842,545.7635020118651,-656.600882900162,1272.9751871878236,-76.21970260510513,1160.776822175515,287.1701167344061,-973.6811299599588,-415.6863865181652,-1014.8104608769332,-347.5379268150821
1972,271.1181023113024,372.60734065404966,-644.826285290585,-454.1119189248753,-30.255918114339003,356.863220518533,-248.09858609282819,823.5273004655535,-39.70758840845605,749.9294100171015,200.91318701283762,-626.1034684793227,-273.462492026202,-609.2559388283959,-217.72695586445116
1975,242.09828719339146,311.5384936346202,-575.1522720421394,-398.1938281733995,-25.073292331782607,314.7474460162317,-171.4381454867482,726.1614063183163,-40.13579985532688,667.6091460644902,169.83925006202054,-552.0904160956748,-245.9578465216749,-559.080125601583,-195.3634210764472
1976,403.4637062328754,538.4172864767082,-995.8886739787268,-660.3030723327424,-68.63125678458219,563.3412319932371,-671.1708228778814,1297.2068173865707,-79.01692073064976,1172.5247340799697,327.2670997245136,-947.5012819466265,-401.1791567931025,-1127.747568099713,-355.32841291008117
1978,238.93749683729862,355.9165483180039,-561.8442691043964,-390.82686768634585,-22.617443522539606,306.5607799748335,-198.8354971781881,707.9418564235308,-42.90283973788647,653.3656288164958,161.2546382104163,-540.5604891001364,-243.03814359681562,-547.4906176222634,-191.35885194805923
1979,469.84555998965516,626.3777776655927,-1173.2884262418627,-938.6581767783936,-69.02027694782932,660.8243422563773,-802.5113215832342,1501.7309541992452,-93.43373567191679,1363.3492889998745,358.46626420908433,-1157.0694651817143,-497.650680269942,-1198.0508718305857,-406.83047813633254
1980,388.5284847188434,473.90696836703694,-1148.6552281567976,-653.353912566812,-39.93014511536225,507.515747032936,-612.5443768728234,1187.1553441733245,-67.66770795915792,1085.7639955060242,264.59977580047746,-911.9162686483612,-394.369734298931,-920.2056109942404,-323.3833356497197
1981,420.77892277461694,563.40811330309,-1036.9449395669888,-724.8029422959787,-73.69636289718173,589.5771133949236,-703.5859400289606,1356.6150499337286,-89.64722183003852,1224.2488228078294,340.5222707217561,-977.9452805327095,-418.1337935023411,-1167.8423543503181,-370.5240211951589
1982,377.03740156290365,264.91510108867766,-494.88590935947974,-348.6612007737071,-27.6649705754434,274.2943979522457,-329.3673660117316,629.5866033425964,-29.551412414865904,553.2654630037807,154.54179475226528,-477.5123896336799,-187.80216285387408,-498.32761520177706,-158.21711462278756
1985,459.33160080839565,376.1966360887568,-717.5677806031775,-490.70903868560737,-48.891881143896235,387.38422517388955,-457.1664021020313,890.5429279755718,-46.76954601518252,831.3838057623834,210.954051746867,-667.2950199722715,-308.20562324634034,-691.5052621475006,-237.30417585714846
1986,348.0860429816327,449.06936137733663,-888.1303807387603,-520.4413239899386,-38.23670277515765,476.32610967654807,-583.391100482347,1084.7243057284454,-36.11846213359289,1002.7793032175191,258.9757273650068,-932.4157397061468,-388.1821890314543,-886.1668442921842,-299.237701433959
1987,238.97446958230347,354.10951466945386,-690.0775893235775,-477.3997118468428,-50.0382455918678,378.3861543612655,-454.6927942300275,877.6898997961765,-56.38597690131923,967.9197301779029,200.9379725907774,-628.0872927522223,-275.69827057330673,-718.8419678723783,-246.1372540564995
1988,260.4362634385759,323.6171762186114,-648.8399815837815,-328.744405281376,-40.87324603699059,348.4317315664845,-446.7656071190133,809.1639570271802,-83.92974098044716,760.5881094588269,188.5354966375363,-626.4987259680358,-307.2791018649749,-639.354631757537,-224.33035146044696
1989,254.64568374089433,333.3133155433351,-603.608781693839,-397.5981186319939,-28.567352026629063,331.5178866298347,-229.27156977931648,764.4668467823519,-48.44110406157547,705.6879654868081,178.81715147958303,-577.5094022280211,-264.4717450409426,-585.9043270147545,-205.10383875935995
1990,292.64136697094517,338.5698659713613,-644.9552555495209,-438.72825728148456,-5.631938509070014,341.5389209313711,-423.75183563589223,815.145196866237,-38.619681840071244,914.585630510229,206.60811698865174,-654.6448409054865,-288.1734211135034,-604.5674731002641,-223.45120212408523
1991,319.7753911670131,347.3058499306074,-656.8226227157468,-445.30764720602855,-34.357498076852586,341.19640107917405,-430.48081831693656,829.8038559808476,-40.06443189785396,920.8193070264153,204.95863766370306,-660.1582902775299,-295.3504212715703,-613.3989090956206,-227.17878006384132
1992,376.7129930649338,501.13124246564297,-924.7800488068086,-601.2604252720589,-68.77141445835905,524.2647441819179,-628.7128398774613,1212.089429170703,-87.07448831072598,1098.208624989814,305.92451561676677,-856.9911861230337,-376.10531520098425,-1054.378592538739,-332.7644043713119
1993,176.1652682503143,186.6221039065194,-426.7392349448581,-309.55403153314705,-12.782274534810016,226.7173516919938,-272.7552303900092,522.6173634398864,200.15833918986277,483.6189606913714,117.01827405732116,-418.9363211177604,-171.5427764855233,-386.77859418186034,-138.66868205765786
1994,466.4243087554585,622.5627213050202,-1167.1592356462193,-934.5669758161088,-69.09558454753477,656.6639302439911,-799.0630644024084,1495.7446525100818,-93.48341475112939,1355.211993864312,356.00977538318267,-1150.789548157448,-495.56342529690073,-1192.0336599486307,-405.33546676411953
1995,470.80934725087667,628.6543277706035,-1177.5696348166707,-940.1691500447231,-71.64970957934237,662.5165947418201,-805.4494660105604,1506.779218144832,-93.15027845338476,1367.025216891544,359.2154015574725,-1162.7016208313662,-499.71838269396875,-1202.592647049897,-408.31134428463935
1996,90.98931462094653,87.02862669264606,-187.8704765557795,-141.52228937079616,-9.65580729443633,104.98555116080792,-143.10460191659064,263.7059968439929,10.462348653843225,248.24051752492588,239.82147503481173,-188.81202869113883,-97.73447412437294,-229.91093841579658,-84.43523337607142
1997,360.1358459595645,487.84779238991365,-881.9742293378429,-592.1962914351961,-67.16249925962731,500.5704440649166,-600.1768357248061,1161.7457839477977,-48.82056428700694,1049.7515357914556,293.32508157139773,-805.5248036462385,-358.6188391177194,-1020.4202766365931,-322.0112884041037
1998,163.32925410013897,174.83227865533274,-410.2283793346787,-284.70265130413895,-21.513856424650676,213.55317409836033,-62.0285897705942,503.0993955318556,-31.033412975749016,467.9259987892759,115.91564611727665,-374.93986134225344,-174.67978455883764,-407.4579778213465,-145.27905862845012
1999,445.1756764262743,375.03140876979495,-746.0993114609688,-525.1136465136857,-54.72247233698987,391.3069064964285,-478.45337817275384,911.0299939646218,-57.65661135630802,866.2220094959134,211.99534850436476,-691.5529664524718,-342.0228539708999,-721.6596288459315,-256.6530176183722
2000,345.0292454247169,452.06942294429774,-890.5787606182919,-542.7245774019162,-40.254396361854106,479.7056521786532,-579.5444316872062,1120.2388322702382,-27.088537130767726,1004.7226198947249,261.93393941515694,-938.8659429598092,-378.2533353627961,-890.4765213615451,-295.6191257602421
2001,378.85822309014367,489.0965690565698,-927.0650802375953,-638.0621780029509,-70.82449102743448,519.2558476501349,-629.9081697670814,1201.7645127426902,-89.88623135545456,1095.3543231438748,301.2200871330249,-861.3839022176205,-388.52907944138906,-1061.1127478602123,-340.176588817575
2002,281.31523821838283,435.2764446693823,-679.404813827952,-516.7001153253102,-44.09387515845485,379.92764888707785,-432.21027256011865,926.6481057007319,-26.428843230999043,793.0895706116465,247.75727984014136,-668.9081886823734,-289.0410972578112,-589.0822215462078,-235.36372280961368
2003,393.7440752277389,455.62428687523555,-1114.0260694304418,-663.6177069201673,-43.97030180665828,499.06798513496597,-613.1124704329995,1167.5508882333595,-75.50957778278035,1077.5097049128,255.72706732749165,-913.5871218041293,-408.2338258325089,-925.1062714771784,-328.6746949439565
2004,113.19056671376309,184.81190586674052,-388.0409321888521,-307.7201794744825,-15.875531588685472,189.3478976080504,-239.78836130964956,467.80038428824406,-26.145985930673774,515.6128507943488,92.26818480710826,-348.39609641829367,-42.29148806147575,-401.48006193375267,-74.44739811673435
2005,165.5253226269708,247.87972201274775,-397.154928256042,-272.5576975433505,-39.05974579532349,214.4656660039541,-285.1922372327873,525.8698420534506,109.76898592833507,488.85214377082195,121.56716928640948,-293.27243158551755,-200.23137615549427,-459.6195817023125,-163.97640680339669
2006,319.7753911670131,347.3058499306074,-656.8226227157468,-445.30764720602855,-34.357498076852586,341.19640107917405,-430.48081831693656,829.8038559808476,-40.06443189785396,920.8193070264153,204.95863766370306,-660.1582902775299,-295.3504212715703,-613.3989090956206,-227.17878006384132
2007,271.1181023113024,372.60734065404966,-644.826285290585,-454.1119189248753,-30.255918114339003,356.863220518533,-248.09858609282819,823.5273004655535,-39.70758840845605,749.9294100171015,200.91318701283762,-626.1034684793227,-273.462492026202,-609.2559388283959,-217.72695586445116
2008,378.39890290447187,265.31104534900356,-495.09931931207876,-348.55615917261156,-27.419549507360237,274.1430654404828,-329.58585718359114,629.9728378646198,-29.348653339824413,553.4160491993207,155.02147137073322,-479.01450953848513,-188.45488566736074,-497.7308551284036,-158.22637275759556
2009,275.1689193260994,297.5099235529385,-593.3503530110335,-419.28819395593206,101.30654760713901,350.0327692050934,-386.88497822700293,775.3264992724381,-38.37542279018255,732.5619813628055,196.147833854153,-581.4933732818308,-257.6156803615844,-591.402152001792,-203.83401424337558
2010,236.9131766178029,349.752418900264,-684.2075262197128,-476.3501074554234,-50.305912532584365,374.57088392909054,-451.2478676129929,869.4620654207073,-57.46962008711579,961.3460649851548,198.64677966130282,-620.5465019116276,-274.81287115199683,-713.210251151331,-244.96803909190191
2011,139.00525970801695,236.3067779444551,-405.02502189789084,-262.9894975085329,162.13422810228826,199.54544046818356,-245.74588503458168,448.8602765650961,-15.083412347290494,428.62936520589227,118.00087694145934,-365.60597872521714,-149.81271595204768,-385.49915384271156,-118.2272737357478
2012,272.22637998484225,333.03276857738757,-634.124643092522,-431.9243228233448,-30.303803429241878,330.53605854829306,-417.99375553497237,803.6765403348054,-40.05438421320012,927.6461132414377,197.1904630813778,-636.8273518016662,-281.85883369738576,-596.399626323788,-222.1313073753363
2013,298.61422994952466,473.6090652829192,-752.3081593695101,-558.2200049958503,-51.04939584908849,418.53007223991483,-471.613960414243,1006.8023365353619,-28.885944264893396,869.0613337833856,268.2942193815004,-735.4130690305153,-303.09250416082403,-648.8012179472737,-250.23342081352635
2014,412.1485078554057,555.5190111534738,-1050.9834713937314,-864.5842575089297,-60.22698150367302,584.9580336567918,-715.9218805374287,1334.0344577428168,-81.30587264499007,1222.7700550116615,311.08234047600473,-1041.0092745348545,-426.46204697007363,-1052.3040694847227,-350.0601362396192
2017,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
2018,191.51215122349183,296.0063505477328,-571.3092428131948,-400.4171099476652,-43.60667452586614,308.70596626783106,-377.8046629551861,723.2084863852059,-17.52865166513933,831.2942528001266,159.41953465592664,-500.6196589425139,-236.42369728005,-583.693682266126,-207.8150698811415
2019,239.8647416253743,354.5485187549348,-694.802152837329,-479.61144891771863,-50.1107321636076,379.0424958488306,-455.38640078361345,879.7792905920077,-57.20683708723645,969.6733565571994,201.01568753037697,-627.8403652611707,-275.9191871614656,-719.6539347334071,-246.63357092696452
2020,219.40326592051164,320.61715144393827,-630.915643469712,-439.4194571579158,-43.364034685094026,339.3732224040984,-413.24734462182954,796.1222339216398,-48.97485814734286,927.4763044291733,179.75800419762567,-581.1384692612081,-257.66185737540553,-628.3980234106131,-223.9855659746491
