,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2027,-116.37663642562086,2.920219195011117,117.16037431105653,-21.454442399620806,-27.240609511062814,33.404175345321185,15.964974003508168,-58.13969709645094,-46.328288592530555,-56.650983073579475,-34.95601119908059,-67.42092878916324,-115.01678779668562,-9.086746508336667,19.26948688164524,-4.368861677576856,-33.91379836394599
2028,-137.34889624075885,-14.623244214040652,112.11888176957233,-3.309377299540532,-27.61044538425771,33.108265806089086,18.452484289917738,25.508736392568434,13.633160792933815,-20.017873376037333,-40.413829298480294,-39.105889920893816,-13.382188205450545,4.931105432684134,36.48830321210178,10.427486312725264,-10.985230857655072
2029,-99.02040907241832,126.37623994128118,92.51553962929825,-196.68506819599287,-23.846363607131536,35.4465469760829,36.4755977587988,7.559802267835482,-22.887779788517562,-41.909318822899145,-9.998790393625836,-47.516125958243116,-34.41490755285693,8.65838402056827,30.325376415730624,-22.39194316798357,-1.511732334951153
2030,-51.87169324444692,66.20510805957245,65.47169180743951,1.514995846887633,-21.034370260330373,18.543783224775293,-1.0429453254715613,5.219494075049231,-44.84019135933895,-17.740743090828484,-23.407895948271985,-26.59985468393853,-13.143200972980212,-4.085741736335052,-245.97307788530608,0.680163318187071,-3.107314509518535
2031,-119.98269906347443,216.4405036115923,59.32901221235971,-19.708276925504393,-20.53555423151346,33.176361930913465,34.44829766724851,4.143075329491779,32.393804346795775,-39.352215373061306,-8.404183803030298,-27.41879883092712,-49.121052234782766,-14.838611936086032,28.335270364889293,8.140383472348901,-10.429280649398171
2032,-25.318037898643382,56.339589940903124,-87.70553564523559,-8.147695672845943,-7.208882828913921,23.2347790261192,19.463057950446892,5.898593951959793,-59.956945536871295,-53.295576880293794,-12.866356916640054,-15.496891274679504,-38.580168055637834,-1.267915477984925,15.598397898224892,-11.317184541983215,-32.85267987616105
2033,-97.01569679545302,87.60547126572087,96.29165489558034,-197.86450729096003,-24.913594885749806,35.578632985977144,33.36534594136132,-6.745721672361677,-37.75447239237912,-45.9267222746156,-14.013607659579858,-54.863646217926345,-49.06627718044455,9.073904550890205,28.65909237112027,-25.212799832134298,-5.303682279339255
2034,-110.46224437854588,211.66954330377547,82.0464661766579,-19.215894679620867,14.646329167730192,26.256614983625184,31.94494525948308,1.8352179107240554,39.205325298796,-38.8947121817554,-5.167036927043335,-26.97281152384806,-47.48674447293942,-14.526088155776963,26.31980774902526,7.825105702108677,-14.30334467114039
2035,-103.09523488020129,148.80777116792967,110.72561777931726,12.380748266952969,5.95635842710686,29.755477905510165,0.8706669600752388,41.87693964248566,-103.45405380273323,-37.736936962512864,-31.789497959207917,-29.16002643280487,-24.48727584342964,4.9920409073950776,-10.295981286974943,9.44246312211533,-14.935705621211303
2036,-38.42208201783133,-1.1103807004731476,24.315788810745474,2.2918776539907597,-12.671003797230986,3.8797136046873857,-5.3894161133135094,24.820948040050524,-2.3887097992667687,-21.420814167062677,-3.350844528083855,-25.207711248476794,7.869861202655992,268.06936532385345,12.559440377378618,17.77846321959688,-11.427883974096998
