,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
55,-146.74822544853097,19.07654505510849,81.42677041899789,71.23471085259214,45.63335695364454,67.39670157419162,-30.4031133884348,-84.32691519673715,-80.88128775835492,150.8499549588655,-74.2008004858751,-69.31450158706816,-137.11359898398442,28.103158063431415,45.96136788199891,40.619556933463016
56,-223.89889688597088,-36.94032935541745,99.78414540008605,91.36834598067041,32.361069373656754,106.93368584950012,-89.24392397826593,-105.7646449522052,-140.04597344064948,181.62315734515033,-95.55796682152868,-129.10028246701862,-184.5210120762413,-263.54420490100625,84.49069310656907,79.21580466300267
58,-150.0095818163113,3.1062015210247202,66.76790294162554,237.79970357217755,27.097047505494736,62.866586550692,-41.006611334950584,-73.08322967525687,-81.11197187435737,125.39248172240815,-72.70284315255462,-73.92518729963064,-103.47363510509312,-160.59001388401592,57.93056444459377,40.84232739404382
59,-135.92763619530032,12.998628849916786,145.9852991623872,68.8130901624879,35.379616286182326,53.49365922483126,-12.403180280259315,-62.121993580205505,-51.84594716510632,148.0462259180274,4.510063394897164,24.85790727328228,-111.61416346268156,-185.25617344129387,65.58243376888967,22.364543507528435
60,-146.42999594578848,18.891224160013813,80.36812060212782,67.16509419427696,44.876644425311845,66.62283380047332,-30.553526968622993,-84.87676657809672,-80.98340751870528,149.23232769826248,-74.03900533195156,-69.012237051146,-136.9953234836289,28.909917346126242,45.00182519951949,40.509379269647205
61,-158.2236754810148,-12.164033940049203,57.618887378357776,163.71392036790724,-15.688141909245157,23.40265804790571,-26.162498557702666,-41.43074948792666,-30.899946465946584,97.8557553410474,-53.07752420846923,-79.7892164183062,-63.24795783148296,-82.48852320981992,22.725797470870887,-71.72426791950124
62,-157.74264044488376,167.17856243767733,85.08169517047597,85.90076061477598,17.843136566575243,86.76173845117468,-26.17931290844195,-93.64070765467062,-91.53190018775551,151.16173030009318,-90.04992921361143,-84.49980301559839,-121.7327307946997,-160.15345278023898,61.847623277826976,54.86339571281999
63,-110.60203666395913,-5.4936446486459145,44.62162808248542,47.59557807359835,210.66455346080832,50.36874624837543,-23.34821531178505,-61.20137800969455,-58.55470694187372,116.83419372310894,-55.72477765282022,-47.7729560704696,-104.92209578505746,-82.07587763542054,13.42523883896225,24.337922744805972
64,-158.26110242133913,3.168723004132044,72.0000214045836,214.38058292592524,44.968334396403094,64.63993431347501,-42.6042037516041,-71.18664838487918,-76.92821596648241,124.63977439701817,-70.97971864559513,-77.0146842537754,-85.8412899665973,-157.05861693353006,84.3393994306932,35.8270343289643
65,-108.9061495627583,-8.772005310988686,50.22025122825986,45.02316690259827,23.986440169915866,57.38878410678292,-36.82726972649271,-67.62271259727925,-73.3989482615069,286.028330237089,-74.90208250249626,-63.8076745992253,-161.60184291107805,-35.43171332382272,38.60627796164615,43.77256161748314
66,-44.89047405547858,8.166144904734365,46.77088527938895,174.37241861946742,30.04110294931665,51.74889852709513,-20.42301706545159,-61.372668879086,-70.80834222334654,95.08549255174566,-59.3776612250719,-40.10335664549486,-76.05273420919569,-130.90829619644106,52.15820475567702,78.89860228828071
67,-110.8380638743821,11.269798917246776,56.83035598633328,52.54758784342463,4.637007388557875,60.86843659632946,136.4609662339765,-74.55704078591619,-59.02810498305672,85.84567460217718,-78.35153295156779,-36.16895786879482,-71.4566759245726,-108.62160901695208,51.698299868998056,52.33787736155871
68,-107.64611554131756,-11.463806049618423,49.310158452927055,44.50365260480258,23.631191515583645,56.61744937805525,-36.98610251998206,-66.60431738789067,-72.65639924879159,287.90032850456805,-74.1236230122591,-63.25500884448831,-159.0871422761474,-35.37742265682912,37.93506406407647,43.23438617703876
69,-19.94100816247458,-14.425766287894357,63.48583178632582,37.43044347308658,20.648854736728328,62.82415597135317,-51.687347512078915,-86.3763777166877,-40.47829618119838,130.527835530972,-74.56509088911827,-66.42007824336616,-64.87999395671021,-176.43497338513419,32.965065638541965,25.72175742220534
70,-244.05129041514053,-36.04460282252409,100.4387035367517,88.06117748492461,33.31584549438197,105.15883824314373,-93.29920625027515,-117.85447097756175,-149.09032779901037,189.5229392398613,-133.42547177777405,-131.6256833900817,-200.94824714155004,-288.42259762432906,83.27442022806171,73.3566062028754
71,-178.50313191942928,134.31213663519134,82.74636773516457,80.444236574713,10.640098784949505,86.91205427953487,-24.428167868567506,-111.80333497206416,-103.40622898918123,150.86922470317447,-97.52914967247757,-88.7317912401143,-133.14352438533774,-161.2221774190376,59.704463617678115,60.25044303821518
72,-231.0466973202381,-38.776505590925495,104.75555759088232,93.07792331510159,32.2894278201247,107.02824152831649,-84.21566760038148,-80.83483041301979,-142.55228801624935,194.27567686122669,-132.5446016140612,-129.69721283044106,-194.85809914496107,-282.49273046362634,87.64244690659017,69.60082864921488
73,-140.81705260995156,11.495166451502374,119.83249842850739,74.6880750459394,43.653587461329806,56.82341489488374,20.449506482963077,-64.3304524444958,-56.8655342336276,159.57334098143778,4.128219089858971,12.080076329262955,-120.21019778907724,-200.91166768659286,67.0252123367767,20.20841740987434
74,-244.5800273830021,-37.14864899659266,103.4161112929921,87.90543879894118,31.488343200161992,105.44833223766413,-93.65609826232807,-120.39418064345269,-149.42410472998822,189.0485738679921,-133.4934899661721,-131.26563424205435,-200.72627805544266,-287.8547720901127,84.01839783253757,73.10899084635211
75,-12.795902379633615,-6.357248453087944,175.19690345828485,23.589092521519003,18.732695693462535,24.047801854538154,-14.640134697731837,-36.918277659345804,-38.29299171652099,17.861440837062535,-62.980247959372726,-57.108048806805144,-26.39733386443615,-24.449692069971388,-20.086710783415956,25.748049523388257
76,-92.41656538551268,6.3111574623102165,70.12051645107556,56.873953174897935,113.15181541776755,90.19505432874722,-26.92994359059765,-54.46713987638075,-53.54394064775808,94.15665103159337,-53.799605085844696,-55.007584275523804,-7.507412274287305,-100.1628888321062,156.4740291052048,49.17407607677731
