,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
91,-756.1574314805483,-199.39523480914926,64.0447459829819,-417.6345153800294,523.4480830076365,156.40670745772303,-56.82305752936644,174.88897743816855,-89.6462596167184,-136.8642812969951,346.2811226218499,110.48653013623685,-255.66741470910992,15.583436120155776,-111.19477374652949,-172.54203945501112
92,-408.07800721189477,-24.522376915039736,40.43075363560589,-203.87194086189749,271.1817919201912,84.74077752989616,-31.19844236748906,91.00965997110342,-63.45613952895253,-82.63290996095917,192.18507658774797,64.60618575546205,-123.12297148992542,18.85960424263939,-40.236263146682546,184.27702859708918
93,-653.9749270842076,-36.21510650007278,66.7306099199144,-379.50942014328496,434.94803304794704,156.56196577924538,132.33108145334552,170.0488694081597,-59.850207790996585,-101.49802587197422,320.1571731651358,118.09326146170363,-190.15816767659652,12.161136509510072,-105.25937612844001,-105.8827518303737
94,-826.3389981596919,-39.6712050611192,73.23010345688532,-542.9338037531544,459.7176966718103,166.57177285613255,-104.81438951898345,186.38052803448127,-105.84177077596891,-171.81402404919356,374.94776201873117,158.09274313592547,-295.157754988307,6.8068550757525,-61.540318326155806,-125.76011768841609
95,-420.68561276208635,-29.314789675521002,180.75254953518186,-236.51390463724755,321.12397257359396,95.24385515823784,-26.354382724577725,51.61238330247587,-11.620550837319795,-42.455624782607494,191.5839243710649,59.98335760729429,-134.3041238624096,43.961660366921585,-80.04407476846697,-37.05977785627922
96,-1003.0454293416894,-90.80788531536936,97.90960395925109,-403.96657021693886,635.1622519547656,246.4435921054021,-65.92259339314838,213.89044905168774,-112.64610774419118,-172.63233357925864,493.8184767243282,84.06328596177683,-346.94835316720577,21.23681096211022,-137.86440397125506,-195.21026636644513
97,-385.04823127386703,-46.23416613886669,58.96484783042534,-280.1577284218776,367.7453469928445,124.39036217921544,-38.277770949566985,118.63338861899383,-74.22357617685748,-110.23079411218752,269.86766555038315,80.03696761737882,-185.1817496921978,-12.868207784266831,-65.69475346527219,-88.39260367618387
98,-821.5684249635501,-38.88617918737856,72.6864070207126,-537.680349735276,453.49857489074884,165.19728821319586,-104.93514961125153,185.94796210216458,-105.09850763408885,-170.94409761599584,372.45841416003776,158.5896626072946,-294.2735261719375,6.473253245694124,-61.00307089224027,-125.22772696513226
99,-672.3425517979323,-211.0628494242938,53.89541079027763,-362.2605055284955,457.2960401684207,137.41605231799278,-45.798919778888276,159.1490759370922,-79.56855195974447,-118.01187539562511,342.40823929580847,91.30300920313255,-227.7608049711804,27.87092220552386,-100.76663632782787,-159.6045731872117
100,-697.7036551685503,-67.48898915381861,71.65709266116235,-483.6771078150597,468.13048568902894,171.79274749438295,-24.5276193342545,137.0569627551905,-86.5548923289884,-113.43921594174697,332.39353108485136,72.3444968425359,-204.61503951188303,23.360150952940614,-95.54309111280152,-112.81759045834669
101,-1019.3676820868408,-16.292477967493546,92.87575924331475,-570.7300098818977,728.4356709416535,223.17296541653843,-96.98641259024984,220.43941136115595,-109.63176407870469,-185.74744466937892,456.8329649748254,204.3284008448759,-325.8953463612076,-29.429010823365157,-137.08494487532587,-140.64806461759488
102,-1055.885142966054,-12.798902547917699,96.12068488672287,-541.3938452296441,745.1248686977234,233.10090379667395,-103.60865541684636,230.04631231186448,-111.89097614637342,-193.21593313206537,477.1404709513799,203.46534404330654,-345.9861851337796,-30.847803149548604,-141.85808939822883,-151.0293719335837
103,-1007.3234771394102,-62.83127942599243,100.8939310434163,-393.2318212915665,621.2133189366398,252.23463531557252,-63.76747769030287,215.33493586325804,-111.42035552039046,-174.51041897067043,494.1192203209408,94.95804763010207,-321.7673411535284,18.726724755596134,-140.09329591117512,-174.8739502784083
104,-760.9839080012863,-43.744759001633106,87.37483238571419,-391.9917098204361,589.7501192965544,184.39654243617153,-51.79481197582704,306.1735666559783,-62.49309621451505,-92.70337518561391,356.1009155154885,136.25776935034983,-240.564393808348,14.656827044516119,-126.98568138581815,-92.98262450377283
